OID,X,Y,Data,date
2198,7.5,35,0.7369,2010-07-01
2199,7.5,35.5,0.2735,2010-07-01
2200,7.5,36,0.0676,2010-07-01
2201,7.5,36.5,0.3443,2010-07-01
2202,7.5,37,0.4918,2010-07-01
2203,8.125,5,0.6509,2010-07-01
2204,8.125,5.5,0.204,2010-07-01
2205,8.125,6,0.2735,2010-07-01
2206,8.125,6.5,0.3443,2010-07-01
2207,8.125,7,0.4169,2010-07-01
2208,8.125,7.5,0.4169,2010-07-01
2209,8.125,8,0.1355,2010-07-01
2210,8.125,8.5,0.204,2010-07-01
2211,8.125,9,0.4918,2010-07-01
2212,8.125,9.5,0.4918,2010-07-01
2213,8.125,10,0.0676,2010-07-01
2214,8.125,10.5,-0.204,2010-07-01
2215,8.125,11,-0.4169,2010-07-01
2216,8.125,11.5,-0.2735,2010-07-01
2217,8.125,12,-0.204,2010-07-01
2218,8.125,12.5,-0.3443,2010-07-01
2219,8.125,13,-0.2735,2010-07-01
2220,8.125,13.5,-0.3443,2010-07-01
2221,8.125,14,-0.4169,2010-07-01
2222,8.125,14.5,-0.204,2010-07-01
2223,8.125,15,0.4169,2010-07-01
2224,8.125,15.5,1.1609,2010-07-01
2225,8.125,16,1.4835,2010-07-01
2226,8.125,16.5,1.7276,2010-07-01
2227,8.125,17,1.4835,2010-07-01
2228,8.125,17.5,1.4835,2010-07-01
2229,8.125,18,0.7369,2010-07-01
2230,8.125,18.5,1.1609,2010-07-01
2231,8.125,19,1.7276,2010-07-01
2232,8.125,19.5,1.7276,2010-07-01
2233,8.125,20,1.3052,2010-07-01
2234,8.125,20.5,1.1609,2010-07-01
2235,8.125,21,1.3052,2010-07-01
2236,8.125,21.5,1.3052,2010-07-01
2237,8.125,22,1.4835,2010-07-01
2238,8.125,22.5,1.4835,2010-07-01
2239,8.125,23,1.4835,2010-07-01
2240,8.125,23.5,2.1678,2010-07-01
2241,8.125,24,2.1678,2010-07-01
2242,8.125,24.5,2.1678,2010-07-01
2243,8.125,25,2.1678,2010-07-01
2244,8.125,25.5,1.7276,2010-07-01
2245,8.125,26,1.7276,2010-07-01
2246,8.125,26.5,1.7276,2010-07-01
2247,8.125,27,1.4835,2010-07-01
2248,8.125,27.5,1.1609,2010-07-01
2249,8.125,28,0.2735,2010-07-01
2250,8.125,28.5,0.0676,2010-07-01
2251,8.125,29,1.1609,2010-07-01
2252,8.125,29.5,2.1678,2010-07-01
2253,8.125,30,2.1678,2010-07-01
2254,8.125,30.5,1.1609,2010-07-01
2255,8.125,31,1.1609,2010-07-01
2256,8.125,31.5,1.1609,2010-07-01
2257,8.125,32,0.7369,2010-07-01
2258,8.125,32.5,0.0676,2010-07-01
2259,8.125,33,-0.3443,2010-07-01
2260,8.125,33.5,-0.5696,2010-07-01
2261,8.125,34,-0.4918,2010-07-01
2262,8.125,34.5,0.2735,2010-07-01
2263,8.125,35,0.7369,2010-07-01
2264,8.125,35.5,1.0374,2010-07-01
2265,8.125,36,0.0676,2010-07-01
2266,8.125,36.5,0.204,2010-07-01
2267,8.75,3.5,0.9279,2010-07-01
2268,8.75,5,0.4169,2010-07-01
2269,8.75,5.5,0.1355,2010-07-01
2270,8.75,6,0,2010-07-01
2271,8.75,6.5,0.0676,2010-07-01
2272,8.75,7,0.3443,2010-07-01
2273,8.75,7.5,0.2735,2010-07-01
2274,8.75,8,0.0676,2010-07-01
2275,8.75,8.5,0.1355,2010-07-01
2276,8.75,9,0.4918,2010-07-01
2277,8.75,9.5,0.7369,2010-07-01
2278,8.75,10,0.4169,2010-07-01
2279,8.75,10.5,0.0676,2010-07-01
2280,8.75,11,-0.1355,2010-07-01
2281,8.75,11.5,-0.204,2010-07-01
2282,8.75,12,-0.2735,2010-07-01
2283,8.75,12.5,-0.1355,2010-07-01
2284,8.75,13,-0.2735,2010-07-01
2285,8.75,13.5,-0.3443,2010-07-01
2286,8.75,14,-0.4918,2010-07-01
2287,8.75,14.5,-0.3443,2010-07-01
2288,8.75,15,0.2735,2010-07-01
2289,8.75,15.5,1.4835,2010-07-01
2290,8.75,16,2.1678,2010-07-01
2291,8.75,16.5,2.1678,2010-07-01
2292,8.75,17,2.1678,2010-07-01
2293,8.75,17.5,1.7276,2010-07-01
2294,8.75,18,1.4835,2010-07-01
2295,8.75,18.5,1.3052,2010-07-01
2296,8.75,19,1.4835,2010-07-01
2297,8.75,19.5,1.4835,2010-07-01
2298,8.75,20,1.1609,2010-07-01
2299,8.75,20.5,1.1609,2010-07-01
2300,8.75,21,1.4835,2010-07-01
2301,8.75,21.5,1.4835,2010-07-01
2302,8.75,22,1.7276,2010-07-01
2303,8.75,22.5,1.7276,2010-07-01
2304,8.75,23,2.1678,2010-07-01
2305,8.75,23.5,2.1678,2010-07-01
2306,8.75,24,1.7276,2010-07-01
2307,8.75,24.5,1.7276,2010-07-01
2308,8.75,25,1.7276,2010-07-01
2309,8.75,25.5,1.7276,2010-07-01
2310,8.75,26,1.1609,2010-07-01
2311,8.75,26.5,1.1609,2010-07-01
2312,8.75,27,1.4835,2010-07-01
2313,8.75,27.5,1.3052,2010-07-01
2314,8.75,28,1.1609,2010-07-01
2315,8.75,28.5,1.1609,2010-07-01
2316,8.75,29,0.8286,2010-07-01
2317,8.75,29.5,0.204,2010-07-01
2318,8.75,30,0.9279,2010-07-01
2319,8.75,30.5,1.4835,2010-07-01
2320,8.75,31,1.4835,2010-07-01
2321,8.75,31.5,1.4835,2010-07-01
2322,8.75,32,0.8286,2010-07-01
2323,8.75,32.5,-0.0676,2010-07-01
2324,8.75,33,-0.5696,2010-07-01
2325,8.75,33.5,-0.8286,2010-07-01
2326,8.75,34,-0.8286,2010-07-01
2327,8.75,34.5,-0.0676,2010-07-01
2328,8.75,35,0.4918,2010-07-01
2329,8.75,35.5,0.9279,2010-07-01
2330,8.75,36,0.204,2010-07-01
2331,8.75,36.5,0.0676,2010-07-01
2332,8.75,37,0.6509,2010-07-01
2333,8.75,39,-0.2735,2010-07-01
2334,8.75,39.5,-0.4918,2010-07-01
2335,8.75,40,-0.5696,2010-07-01
2336,9.375,-2,-1.7276,2010-07-01
2337,9.375,-1.5,-1.7276,2010-07-01
2338,9.375,-1,-1.7276,2010-07-01
2339,9.375,-0.5,-1.0374,2010-07-01
2340,9.375,0,-0.4918,2010-07-01
2341,9.375,0.5,-0.6509,2010-07-01
2342,9.375,4,0.8286,2010-07-01
2343,9.375,4.5,0.7369,2010-07-01
2344,9.375,5,0.4918,2010-07-01
2345,9.375,5.5,0.1355,2010-07-01
2346,9.375,6,-0.1355,2010-07-01
2347,9.375,6.5,-0.0676,2010-07-01
2348,9.375,7,0.204,2010-07-01
2349,9.375,7.5,0.2735,2010-07-01
2350,9.375,8,0.0676,2010-07-01
2351,9.375,8.5,0.1355,2010-07-01
2352,9.375,9,0.4169,2010-07-01
2353,9.375,9.5,0.7369,2010-07-01
2354,9.375,10,0.5696,2010-07-01
2355,9.375,10.5,0.3443,2010-07-01
2356,9.375,11,0.1355,2010-07-01
2357,9.375,11.5,-0.1355,2010-07-01
2358,9.375,12,-0.204,2010-07-01
2359,9.375,12.5,-0.2735,2010-07-01
2360,9.375,13,-0.2735,2010-07-01
2361,9.375,13.5,-0.3443,2010-07-01
2362,9.375,14,-0.4169,2010-07-01
2363,9.375,14.5,-0.2735,2010-07-01
2364,9.375,15,0.3443,2010-07-01
2365,9.375,15.5,1.3052,2010-07-01
2366,9.375,16,2.1678,2010-07-01
2367,9.375,16.5,2.1678,2010-07-01
2368,9.375,17,2.1678,2010-07-01
2369,9.375,17.5,2.1678,2010-07-01
2370,9.375,18,2.1678,2010-07-01
2371,9.375,18.5,1.4835,2010-07-01
2372,9.375,19,1.4835,2010-07-01
2373,9.375,19.5,1.3052,2010-07-01
2374,9.375,20,1.1609,2010-07-01
2375,9.375,20.5,1.1609,2010-07-01
2376,9.375,21,1.4835,2010-07-01
2377,9.375,21.5,1.4835,2010-07-01
2378,9.375,22,1.7276,2010-07-01
2379,9.375,22.5,1.7276,2010-07-01
2380,9.375,23,2.1678,2010-07-01
2381,9.375,23.5,2.1678,2010-07-01
2382,9.375,24,1.7276,2010-07-01
2383,9.375,24.5,1.4835,2010-07-01
2384,9.375,25,1.4835,2010-07-01
2385,9.375,25.5,1.1609,2010-07-01
2386,9.375,26,1.1609,2010-07-01
2387,9.375,26.5,1.3052,2010-07-01
2388,9.375,27,1.4835,2010-07-01
2389,9.375,27.5,1.1609,2010-07-01
2390,9.375,28,1.0374,2010-07-01
2391,9.375,28.5,0.9279,2010-07-01
2392,9.375,29,0.6509,2010-07-01
2393,9.375,29.5,0.6509,2010-07-01
2394,9.375,30,0.8286,2010-07-01
2395,9.375,30.5,1.1609,2010-07-01
2396,9.375,31,1.4835,2010-07-01
2397,9.375,31.5,1.4835,2010-07-01
2398,9.375,32,0.8286,2010-07-01
2399,9.375,32.5,-0.1355,2010-07-01
2400,9.375,33,-0.6509,2010-07-01
2401,9.375,33.5,-0.9279,2010-07-01
2402,9.375,34,-0.8286,2010-07-01
2403,9.375,34.5,-0.0676,2010-07-01
2404,9.375,35,0.4918,2010-07-01
2405,9.375,35.5,1.0374,2010-07-01
2406,9.375,36,0.1355,2010-07-01
2407,9.375,36.5,0.2735,2010-07-01
2408,9.375,37,0.6509,2010-07-01
2409,9.375,39.5,-0.4918,2010-07-01
2410,9.375,40,-0.5696,2010-07-01
2411,10,-2.5,-1.4835,2010-07-01
2412,10,-2,-1.4835,2010-07-01
2413,10,-1.5,-1.4835,2010-07-01
2414,10,-1,-1.4835,2010-07-01
2415,10,-0.5,-0.4169,2010-07-01
2416,10,0,0.2735,2010-07-01
2417,10,0.5,0.4918,2010-07-01
2418,10,1,0.3443,2010-07-01
2419,10,1.5,0.2735,2010-07-01
2420,10,2,0.2735,2010-07-01
2421,10,2.5,0.5696,2010-07-01
2422,10,3,0.9279,2010-07-01
2423,10,3.5,1.3052,2010-07-01
2424,10,4,1.0374,2010-07-01
2425,10,4.5,0.7369,2010-07-01
2426,10,5,0.4169,2010-07-01
2427,10,5.5,0.204,2010-07-01
2428,10,6,0,2010-07-01
2429,10,6.5,0.204,2010-07-01
2430,10,7,0.4169,2010-07-01
2431,10,7.5,0.1355,2010-07-01
2432,10,8,0,2010-07-01
2433,10,8.5,0.2735,2010-07-01
2434,10,9,0.5696,2010-07-01
2435,10,9.5,0.7369,2010-07-01
2436,10,10,0.8286,2010-07-01
2437,10,10.5,0.9279,2010-07-01
2438,10,11,0.9279,2010-07-01
2439,10,11.5,0.6509,2010-07-01
2440,10,12,0.2735,2010-07-01
2441,10,12.5,0.4918,2010-07-01
2442,10,13,0.5696,2010-07-01
2443,10,13.5,0.3443,2010-07-01
2444,10,14,0.3443,2010-07-01
2445,10,14.5,0.3443,2010-07-01
2446,10,15,0.9279,2010-07-01
2447,10,15.5,1.3052,2010-07-01
2448,10,16,2.1678,2010-07-01
2449,10,16.5,2.1678,2010-07-01
2450,10,17,2.1678,2010-07-01
2451,10,17.5,2.1678,2010-07-01
2452,10,18,2.1678,2010-07-01
2453,10,18.5,1.4835,2010-07-01
2454,10,19,1.1609,2010-07-01
2455,10,19.5,1.3052,2010-07-01
2456,10,20,1.0374,2010-07-01
2457,10,20.5,1.0374,2010-07-01
2458,10,21,1.1609,2010-07-01
2459,10,21.5,1.7276,2010-07-01
2460,10,22,2.1678,2010-07-01
2461,10,22.5,2.1678,2010-07-01
2462,10,23,2.1678,2010-07-01
2463,10,23.5,1.7276,2010-07-01
2464,10,24,1.3052,2010-07-01
2465,10,24.5,1.1609,2010-07-01
2466,10,25,1.3052,2010-07-01
2467,10,25.5,1.1609,2010-07-01
2468,10,26,1.3052,2010-07-01
2469,10,26.5,1.7276,2010-07-01
2470,10,27,1.1609,2010-07-01
2471,10,27.5,0.9279,2010-07-01
2472,10,28,0.9279,2010-07-01
2473,10,28.5,0.8286,2010-07-01
2474,10,29,0.6509,2010-07-01
2475,10,29.5,0.7369,2010-07-01
2476,10,30,0.7369,2010-07-01
2477,10,30.5,1.1609,2010-07-01
2478,10,31,1.4835,2010-07-01
2479,10,31.5,1.4835,2010-07-01
2480,10,32,0.3443,2010-07-01
2481,10,32.5,-0.1355,2010-07-01
2482,10,33,-0.8286,2010-07-01
2483,10,33.5,-1.0374,2010-07-01
2484,10,34,0.3443,2010-07-01
2485,10,34.5,0.6509,2010-07-01
2486,10,35,0.7369,2010-07-01
2487,10,35.5,0.204,2010-07-01
2488,10,36,0,2010-07-01
2489,10,36.5,0.3443,2010-07-01
2490,10,37,0.0676,2010-07-01
2491,10.625,-3,-1.1609,2010-07-01
2492,10.625,-2.5,-1.3052,2010-07-01
2493,10.625,-2,-1.3052,2010-07-01
2494,10.625,-1.5,-1.1609,2010-07-01
2495,10.625,-1,-1.1609,2010-07-01
2496,10.625,-0.5,-0.204,2010-07-01
2497,10.625,0,0.4169,2010-07-01
2498,10.625,0.5,0.4918,2010-07-01
2499,10.625,1,0.4918,2010-07-01
2500,10.625,1.5,0.4918,2010-07-01
2501,10.625,2,0.5696,2010-07-01
2502,10.625,2.5,0.9279,2010-07-01
2503,10.625,3,1.4835,2010-07-01
2504,10.625,3.5,1.3052,2010-07-01
2505,10.625,4,1.1609,2010-07-01
2506,10.625,4.5,1.1609,2010-07-01
2507,10.625,5,0.4918,2010-07-01
2508,10.625,5.5,0.204,2010-07-01
2509,10.625,6,0,2010-07-01
2510,10.625,6.5,0.3443,2010-07-01
2511,10.625,7,1.1609,2010-07-01
2512,10.625,7.5,0.2735,2010-07-01
2513,10.625,8,-0.2735,2010-07-01
2514,10.625,8.5,0.0676,2010-07-01
2515,10.625,9,0.3443,2010-07-01
2516,10.625,9.5,0.7369,2010-07-01
2517,10.625,10,0.8286,2010-07-01
2518,10.625,10.5,1.1609,2010-07-01
2519,10.625,11,1.1609,2010-07-01
2520,10.625,11.5,1.1609,2010-07-01
2521,10.625,12,0.9279,2010-07-01
2522,10.625,12.5,1.1609,2010-07-01
2523,10.625,13,1.1609,2010-07-01
2524,10.625,13.5,1.3052,2010-07-01
2525,10.625,14,1.1609,2010-07-01
2526,10.625,14.5,1.1609,2010-07-01
2527,10.625,15,1.0374,2010-07-01
2528,10.625,15.5,1.4835,2010-07-01
2529,10.625,16,1.7276,2010-07-01
2530,10.625,16.5,2.1678,2010-07-01
2531,10.625,17,2.1678,2010-07-01
2532,10.625,17.5,2.1678,2010-07-01
2533,10.625,18,2.1678,2010-07-01
2534,10.625,18.5,1.7276,2010-07-01
2535,10.625,19,1.4835,2010-07-01
2536,10.625,19.5,1.3052,2010-07-01
2537,10.625,20,1.0374,2010-07-01
2538,10.625,20.5,1.1609,2010-07-01
2539,10.625,21,1.1609,2010-07-01
2540,10.625,21.5,1.3052,2010-07-01
2541,10.625,22,2.1678,2010-07-01
2542,10.625,22.5,2.1678,2010-07-01
2543,10.625,23,2.1678,2010-07-01
2544,10.625,23.5,2.1678,2010-07-01
2545,10.625,24,1.4835,2010-07-01
2546,10.625,24.5,1.3052,2010-07-01
2547,10.625,25,2.1678,2010-07-01
2548,10.625,25.5,1.4835,2010-07-01
2549,10.625,26,1.3052,2010-07-01
2550,10.625,26.5,1.4835,2010-07-01
2551,10.625,27,1.1609,2010-07-01
2552,10.625,27.5,0.9279,2010-07-01
2553,10.625,28,1.0374,2010-07-01
2554,10.625,28.5,1.0374,2010-07-01
2555,10.625,29,0.7369,2010-07-01
2556,10.625,29.5,0.8286,2010-07-01
2557,10.625,30,0.6509,2010-07-01
2558,10.625,30.5,0.8286,2010-07-01
2559,10.625,31,1.1609,2010-07-01
2560,10.625,31.5,0.9279,2010-07-01
2561,10.625,32,0.204,2010-07-01
2562,10.625,32.5,-0.6509,2010-07-01
2563,10.625,33,-0.4918,2010-07-01
2564,10.625,33.5,-0.0676,2010-07-01
2565,10.625,35,0.5696,2010-07-01
2566,10.625,35.5,0.204,2010-07-01
2567,10.625,36.5,0.4918,2010-07-01
2568,11.25,-4,0.0676,2010-07-01
2569,11.25,-3.5,-0.2735,2010-07-01
2570,11.25,-3,-0.6509,2010-07-01
2571,11.25,-2.5,-0.9279,2010-07-01
2572,11.25,-2,-1.1609,2010-07-01
2573,11.25,-1.5,-1.0374,2010-07-01
2574,11.25,-1,-0.8286,2010-07-01
2575,11.25,-0.5,0,2010-07-01
2576,11.25,0,0.4918,2010-07-01
2577,11.25,0.5,0.7369,2010-07-01
2578,11.25,1,0.8286,2010-07-01
2579,11.25,1.5,0.5696,2010-07-01
2580,11.25,2,0.9279,2010-07-01
2581,11.25,2.5,1.3052,2010-07-01
2582,11.25,3,1.7276,2010-07-01
2583,11.25,3.5,1.4835,2010-07-01
2584,11.25,4,0.8286,2010-07-01
2585,11.25,4.5,0.8286,2010-07-01
2586,11.25,5,0.6509,2010-07-01
2587,11.25,5.5,0.0676,2010-07-01
2588,11.25,6,-0.204,2010-07-01
2589,11.25,6.5,0.2735,2010-07-01
2590,11.25,7,0.8286,2010-07-01
2591,11.25,7.5,0,2010-07-01
2592,11.25,8,-0.5696,2010-07-01
2593,11.25,8.5,-0.4169,2010-07-01
2594,11.25,9,0.204,2010-07-01
2595,11.25,9.5,0.5696,2010-07-01
2596,11.25,10,0.5696,2010-07-01
2597,11.25,10.5,0.9279,2010-07-01
2598,11.25,11,1.1609,2010-07-01
2599,11.25,11.5,1.1609,2010-07-01
2600,11.25,12,1.3052,2010-07-01
2601,11.25,12.5,1.4835,2010-07-01
2602,11.25,13,1.3052,2010-07-01
2603,11.25,13.5,1.3052,2010-07-01
2604,11.25,14,1.4835,2010-07-01
2605,11.25,14.5,1.4835,2010-07-01
2606,11.25,15,1.4835,2010-07-01
2607,11.25,15.5,1.4835,2010-07-01
2608,11.25,16,1.4835,2010-07-01
2609,11.25,16.5,1.4835,2010-07-01
2610,11.25,17,2.1678,2010-07-01
2611,11.25,17.5,2.1678,2010-07-01
2612,11.25,18,1.4835,2010-07-01
2613,11.25,18.5,1.4835,2010-07-01
2614,11.25,19,1.3052,2010-07-01
2615,11.25,19.5,1.1609,2010-07-01
2616,11.25,20,1.0374,2010-07-01
2617,11.25,20.5,1.0374,2010-07-01
2618,11.25,21,0.8286,2010-07-01
2619,11.25,21.5,1.1609,2010-07-01
2620,11.25,22,1.4835,2010-07-01
2621,11.25,22.5,1.7276,2010-07-01
2622,11.25,23,2.1678,2010-07-01
2623,11.25,23.5,2.1678,2010-07-01
2624,11.25,24,2.1678,2010-07-01
2625,11.25,24.5,2.1678,2010-07-01
2626,11.25,25,2.1678,2010-07-01
2627,11.25,25.5,1.4835,2010-07-01
2628,11.25,26,1.4835,2010-07-01
2629,11.25,26.5,1.4835,2010-07-01
2630,11.25,27,1.3052,2010-07-01
2631,11.25,27.5,1.3052,2010-07-01
2632,11.25,28,1.3052,2010-07-01
2633,11.25,28.5,1.1609,2010-07-01
2634,11.25,29,0.9279,2010-07-01
2635,11.25,29.5,0.7369,2010-07-01
2636,11.25,30,0.8286,2010-07-01
2637,11.25,30.5,0.6509,2010-07-01
2638,11.25,31,-1.1609,2010-07-01
2639,11.25,31.5,-0.9279,2010-07-01
2640,11.25,32,-0.3443,2010-07-01
2641,11.25,32.5,0,2010-07-01
2642,11.25,33,0.3443,2010-07-01
2643,11.875,-18,-0.8286,2010-07-01
2644,11.875,-17.5,-0.7369,2010-07-01
2645,11.875,-17,-0.6509,2010-07-01
2646,11.875,-16.5,0.0676,2010-07-01
2647,11.875,-16,0.204,2010-07-01
2648,11.875,-4.5,0.0676,2010-07-01
2649,11.875,-4,0,2010-07-01
2650,11.875,-3.5,-0.4918,2010-07-01
2651,11.875,-3,-0.7369,2010-07-01
2652,11.875,-2.5,-1.0374,2010-07-01
2653,11.875,-2,-1.0374,2010-07-01
2654,11.875,-1.5,-0.9279,2010-07-01
2655,11.875,-1,-0.9279,2010-07-01
2656,11.875,-0.5,-0.0676,2010-07-01
2657,11.875,0,0.4918,2010-07-01
2658,11.875,0.5,0.9279,2010-07-01
2659,11.875,1,0.9279,2010-07-01
2660,11.875,1.5,0.7369,2010-07-01
2661,11.875,2,0.9279,2010-07-01
2662,11.875,2.5,1.3052,2010-07-01
2663,11.875,3,1.7276,2010-07-01
2664,11.875,3.5,1.4835,2010-07-01
2665,11.875,4,1.1609,2010-07-01
2666,11.875,4.5,0.8286,2010-07-01
2667,11.875,5,0.4169,2010-07-01
2668,11.875,5.5,-0.0676,2010-07-01
2669,11.875,6,0,2010-07-01
2670,11.875,6.5,0.4918,2010-07-01
2671,11.875,7,0.8286,2010-07-01
2672,11.875,7.5,0.3443,2010-07-01
2673,11.875,8,-0.3443,2010-07-01
2674,11.875,8.5,-0.2735,2010-07-01
2675,11.875,9,0.2735,2010-07-01
2676,11.875,9.5,0.4918,2010-07-01
2677,11.875,10,0.5696,2010-07-01
2678,11.875,10.5,0.8286,2010-07-01
2679,11.875,11,1.1609,2010-07-01
2680,11.875,11.5,1.1609,2010-07-01
2681,11.875,12,1.0374,2010-07-01
2682,11.875,12.5,1.0374,2010-07-01
2683,11.875,13,1.1609,2010-07-01
2684,11.875,13.5,1.3052,2010-07-01
2685,11.875,14,1.4835,2010-07-01
2686,11.875,14.5,1.7276,2010-07-01
2687,11.875,15,1.7276,2010-07-01
2688,11.875,15.5,1.1609,2010-07-01
2689,11.875,16,1.3052,2010-07-01
2690,11.875,16.5,1.4835,2010-07-01
2691,11.875,17,2.1678,2010-07-01
2692,11.875,17.5,1.4835,2010-07-01
2693,11.875,18,0.9279,2010-07-01
2694,11.875,18.5,1.3052,2010-07-01
2695,11.875,19,1.3052,2010-07-01
2696,11.875,19.5,1.1609,2010-07-01
2697,11.875,20,1.0374,2010-07-01
2698,11.875,20.5,1.1609,2010-07-01
2699,11.875,21,0.9279,2010-07-01
2700,11.875,21.5,1.1609,2010-07-01
2701,11.875,22,1.3052,2010-07-01
2702,11.875,22.5,1.7276,2010-07-01
2703,11.875,23,2.1678,2010-07-01
2704,11.875,23.5,2.1678,2010-07-01
2705,11.875,24,2.1678,2010-07-01
2706,11.875,24.5,2.1678,2010-07-01
2707,11.875,25,1.7276,2010-07-01
2708,11.875,25.5,1.7276,2010-07-01
2709,11.875,26,1.4835,2010-07-01
2710,11.875,26.5,1.4835,2010-07-01
2711,11.875,27,1.3052,2010-07-01
2712,11.875,27.5,1.4835,2010-07-01
2713,11.875,28,1.4835,2010-07-01
2714,11.875,28.5,1.7276,2010-07-01
2715,11.875,29,1.0374,2010-07-01
2716,11.875,29.5,0.8286,2010-07-01
2717,11.875,30,0.9279,2010-07-01
2718,11.875,30.5,1.1609,2010-07-01
2719,11.875,31,-0.9279,2010-07-01
2720,11.875,31.5,-0.9279,2010-07-01
2721,11.875,32,-0.3443,2010-07-01
2722,11.875,32.5,-0.1355,2010-07-01
2723,11.875,33,0.4918,2010-07-01
2724,12.5,-19,-1.0374,2010-07-01
2725,12.5,-18.5,-0.9279,2010-07-01
2726,12.5,-18,0.3443,2010-07-01
2727,12.5,-17.5,0.4169,2010-07-01
2728,12.5,-17,0.3443,2010-07-01
2729,12.5,-16.5,0.5696,2010-07-01
2730,12.5,-16,0.3443,2010-07-01
2731,12.5,-15.5,0.4918,2010-07-01
2732,12.5,-15,0.6509,2010-07-01
2733,12.5,-14.5,0.204,2010-07-01
2734,12.5,-14,-0.3443,2010-07-01
2735,12.5,-6.5,1.1609,2010-07-01
2736,12.5,-6,0.8286,2010-07-01
2737,12.5,-5.5,0.4918,2010-07-01
2738,12.5,-5,-0.204,2010-07-01
2739,12.5,-4.5,-0.6509,2010-07-01
2740,12.5,-4,-0.6509,2010-07-01
2741,12.5,-3.5,-0.5696,2010-07-01
2742,12.5,-3,-0.4169,2010-07-01
2743,12.5,-2.5,-0.204,2010-07-01
2744,12.5,-2,0.0676,2010-07-01
2745,12.5,-1.5,0.2735,2010-07-01
2746,12.5,-1,0.4918,2010-07-01
2747,12.5,-0.5,0.7369,2010-07-01
2748,12.5,0,1.1609,2010-07-01
2749,12.5,0.5,1.1609,2010-07-01
2750,12.5,1,1.1609,2010-07-01
2751,12.5,1.5,0.9279,2010-07-01
2752,12.5,2,0.9279,2010-07-01
2753,12.5,2.5,1.3052,2010-07-01
2754,12.5,3,1.7276,2010-07-01
2755,12.5,3.5,1.7276,2010-07-01
2756,12.5,4,1.0374,2010-07-01
2757,12.5,4.5,0.9279,2010-07-01
2758,12.5,5,0.8286,2010-07-01
2759,12.5,5.5,0,2010-07-01
2760,12.5,6,-0.3443,2010-07-01
2761,12.5,6.5,0.0676,2010-07-01
2762,12.5,7,0.4169,2010-07-01
2763,12.5,7.5,-0.3443,2010-07-01
2764,12.5,8,-0.9279,2010-07-01
2765,12.5,8.5,-0.9279,2010-07-01
2766,12.5,9,-0.2735,2010-07-01
2767,12.5,9.5,0.204,2010-07-01
2768,12.5,10,0.2735,2010-07-01
2769,12.5,10.5,0.4918,2010-07-01
2770,12.5,11,0.4169,2010-07-01
2771,12.5,11.5,1.0374,2010-07-01
2772,12.5,12,0.9279,2010-07-01
2773,12.5,12.5,0.8286,2010-07-01
2774,12.5,13,1.1609,2010-07-01
2775,12.5,13.5,1.7276,2010-07-01
2776,12.5,14,1.4835,2010-07-01
2777,12.5,14.5,1.7276,2010-07-01
2778,12.5,15,1.7276,2010-07-01
2779,12.5,15.5,1.3052,2010-07-01
2780,12.5,16,1.3052,2010-07-01
2781,12.5,16.5,1.4835,2010-07-01
2782,12.5,17,1.4835,2010-07-01
2783,12.5,17.5,0.9279,2010-07-01
2784,12.5,18,0.9279,2010-07-01
2785,12.5,18.5,0.9279,2010-07-01
2786,12.5,19,1.3052,2010-07-01
2787,12.5,19.5,1.1609,2010-07-01
2788,12.5,20,0.9279,2010-07-01
2789,12.5,20.5,1.3052,2010-07-01
2790,12.5,21,1.7276,2010-07-01
2791,12.5,21.5,1.4835,2010-07-01
2792,12.5,22,1.0374,2010-07-01
2793,12.5,22.5,1.3052,2010-07-01
2794,12.5,23,1.3052,2010-07-01
2795,12.5,23.5,1.7276,2010-07-01
2796,12.5,24,2.1678,2010-07-01
2797,12.5,24.5,2.1678,2010-07-01
2798,12.5,25,1.7276,2010-07-01
2799,12.5,25.5,1.7276,2010-07-01
2800,12.5,26,1.3052,2010-07-01
2801,12.5,26.5,1.3052,2010-07-01
2802,12.5,27,1.4835,2010-07-01
2803,12.5,27.5,1.4835,2010-07-01
2804,12.5,28,1.1609,2010-07-01
2805,12.5,28.5,1.4835,2010-07-01
2806,12.5,29,1.0374,2010-07-01
2807,12.5,29.5,0.7369,2010-07-01
2808,12.5,30,1.1609,2010-07-01
2809,12.5,30.5,1.0374,2010-07-01
2810,12.5,31,-0.5696,2010-07-01
2811,12.5,31.5,-0.4918,2010-07-01
2812,12.5,32,-0.3443,2010-07-01
2813,12.5,32.5,0.1355,2010-07-01
2814,12.5,38,0.8286,2010-07-01
2815,13.125,-20,-0.3443,2010-07-01
2816,13.125,-19.5,0,2010-07-01
2817,13.125,-19,-0.7369,2010-07-01
2818,13.125,-18.5,-0.9279,2010-07-01
2819,13.125,-18,0.8286,2010-07-01
2820,13.125,-17.5,0.9279,2010-07-01
2821,13.125,-17,1.1609,2010-07-01
2822,13.125,-16.5,1.0374,2010-07-01
2823,13.125,-16,0.7369,2010-07-01
2824,13.125,-15.5,0.5696,2010-07-01
2825,13.125,-15,0.6509,2010-07-01
2826,13.125,-14.5,0.5696,2010-07-01
2827,13.125,-14,1.1609,2010-07-01
2828,13.125,-13.5,0.9279,2010-07-01
2829,13.125,-13,1.1609,2010-07-01
2830,13.125,-9,1.7276,2010-07-01
2831,13.125,-7.5,1.3052,2010-07-01
2832,13.125,-7,1.1609,2010-07-01
2833,13.125,-6.5,1.0374,2010-07-01
2834,13.125,-6,0.7369,2010-07-01
