OID,X,Y,Data,date
2706,11.875,24.5,1.4835,3/1/2005
2707,11.875,25,1.1609,3/1/2005
2708,11.875,25.5,0.8286,3/1/2005
2709,11.875,26,0.8286,3/1/2005
2710,11.875,26.5,0.9279,3/1/2005
2711,11.875,27,1.4835,3/1/2005
2712,11.875,27.5,1.7276,3/1/2005
2713,11.875,28,1.4835,3/1/2005
2714,11.875,28.5,0,3/1/2005
2715,11.875,29,-0.4918,3/1/2005
2716,11.875,29.5,-0.4918,3/1/2005
2717,11.875,30,0.2735,3/1/2005
2718,11.875,30.5,-0.204,3/1/2005
2719,11.875,31,-0.7369,3/1/2005
2720,11.875,31.5,-0.8286,3/1/2005
2721,11.875,32,-0.6509,3/1/2005
2722,11.875,32.5,-0.4169,3/1/2005
2723,11.875,33,-0.4169,3/1/2005
2724,12.5,-19,-0.5696,3/1/2005
2725,12.5,-18.5,-0.4169,3/1/2005
2726,12.5,-18,-0.4918,3/1/2005
2727,12.5,-17.5,-0.7369,3/1/2005
2728,12.5,-17,-0.9279,3/1/2005
2729,12.5,-16.5,-0.9279,3/1/2005
2730,12.5,-16,-0.7369,3/1/2005
2731,12.5,-15.5,-0.8286,3/1/2005
2732,12.5,-15,-0.9279,3/1/2005
2733,12.5,-14.5,-1.0374,3/1/2005
2734,12.5,-14,-1.0374,3/1/2005
2735,12.5,-6.5,-1.3052,3/1/2005
2736,12.5,-6,-1.1609,3/1/2005
2737,12.5,-5.5,-1.0374,3/1/2005
2738,12.5,-5,-0.204,3/1/2005
2739,12.5,-4.5,0.5696,3/1/2005
2740,12.5,-4,0.7369,3/1/2005
2741,12.5,-3.5,0.9279,3/1/2005
2742,12.5,-3,0.9279,3/1/2005
2743,12.5,-2.5,0.3443,3/1/2005
2744,12.5,-2,-0.0676,3/1/2005
2745,12.5,-1.5,-0.3443,3/1/2005
2746,12.5,-1,-0.4169,3/1/2005
2747,12.5,-0.5,-0.4169,3/1/2005
2748,12.5,0,-0.204,3/1/2005
2749,12.5,0.5,0.0676,3/1/2005
2750,12.5,1,0,3/1/2005
2751,12.5,1.5,0,3/1/2005
2752,12.5,2,0,3/1/2005
2753,12.5,2.5,0.204,3/1/2005
2754,12.5,3,0.6509,3/1/2005
2755,12.5,3.5,0.8286,3/1/2005
2756,12.5,4,0.5696,3/1/2005
2757,12.5,4.5,0.204,3/1/2005
2758,12.5,5,0,3/1/2005
2759,12.5,5.5,-0.204,3/1/2005
2760,12.5,6,-0.2735,3/1/2005
2761,12.5,6.5,-0.204,3/1/2005
2762,12.5,7,-0.204,3/1/2005
2763,12.5,7.5,-0.0676,3/1/2005
2764,12.5,8,-0.1355,3/1/2005
2765,12.5,8.5,-0.1355,3/1/2005
2766,12.5,9,-0.204,3/1/2005
2767,12.5,9.5,-0.2735,3/1/2005
2768,12.5,10,-0.6509,3/1/2005
2769,12.5,10.5,-0.7369,3/1/2005
2770,12.5,11,-0.5696,3/1/2005
2771,12.5,11.5,-0.6509,3/1/2005
2772,12.5,12,-0.6509,3/1/2005
2773,12.5,12.5,-0.4918,3/1/2005
2774,12.5,13,-0.4169,3/1/2005
2775,12.5,13.5,0.4169,3/1/2005
2776,12.5,14,0.1355,3/1/2005
2777,12.5,14.5,-0.4918,3/1/2005
2778,12.5,15,-0.4169,3/1/2005
2779,12.5,15.5,-0.2735,3/1/2005
2780,12.5,16,-0.204,3/1/2005
2781,12.5,16.5,-0.2735,3/1/2005
2782,12.5,17,-0.2735,3/1/2005
2783,12.5,17.5,-0.4169,3/1/2005
2784,12.5,18,-0.6509,3/1/2005
2785,12.5,18.5,-0.4918,3/1/2005
2786,12.5,19,-0.4169,3/1/2005
2787,12.5,19.5,-0.1355,3/1/2005
2788,12.5,20,-0.1355,3/1/2005
2789,12.5,20.5,0.5696,3/1/2005
2790,12.5,21,0.8286,3/1/2005
2791,12.5,21.5,0.7369,3/1/2005
2792,12.5,22,0.7369,3/1/2005
2793,12.5,22.5,0.8286,3/1/2005
2794,12.5,23,0.9279,3/1/2005
2795,12.5,23.5,1.1609,3/1/2005
2796,12.5,24,1.3052,3/1/2005
2797,12.5,24.5,1.3052,3/1/2005
2798,12.5,25,1.3052,3/1/2005
2799,12.5,25.5,0.8286,3/1/2005
2800,12.5,26,0.7369,3/1/2005
2801,12.5,26.5,0.7369,3/1/2005
2802,12.5,27,0.8286,3/1/2005
2803,12.5,27.5,0.8286,3/1/2005
2804,12.5,28,1.3052,3/1/2005
2805,12.5,28.5,0.0676,3/1/2005
2806,12.5,29,-0.4169,3/1/2005
2807,12.5,29.5,-0.5696,3/1/2005
2808,12.5,30,-0.2735,3/1/2005
2809,12.5,30.5,-0.3443,3/1/2005
2810,12.5,31,-0.8286,3/1/2005
2811,12.5,31.5,-0.7369,3/1/2005
2812,12.5,32,-0.4918,3/1/2005
2813,12.5,32.5,-0.3443,3/1/2005
2814,12.5,38,-0.3443,3/1/2005
2815,13.125,-20,-0.1355,3/1/2005
2816,13.125,-19.5,-0.4169,3/1/2005
2817,13.125,-19,-0.3443,3/1/2005
2818,13.125,-18.5,-0.4169,3/1/2005
2819,13.125,-18,-0.4918,3/1/2005
2820,13.125,-17.5,-0.4918,3/1/2005
2821,13.125,-17,-0.6509,3/1/2005
2822,13.125,-16.5,-0.4918,3/1/2005
2823,13.125,-16,-0.7369,3/1/2005
2824,13.125,-15.5,-0.8286,3/1/2005
2825,13.125,-15,-1.0374,3/1/2005
2826,13.125,-14.5,-0.9279,3/1/2005
2827,13.125,-14,-0.9279,3/1/2005
2828,13.125,-13.5,-0.8286,3/1/2005
2829,13.125,-13,-1.0374,3/1/2005
2830,13.125,-9,-1.4835,3/1/2005
2831,13.125,-7.5,-1.4835,3/1/2005
2832,13.125,-7,-1.0374,3/1/2005
2833,13.125,-6.5,-0.9279,3/1/2005
2834,13.125,-6,-0.9279,3/1/2005
2835,13.125,-5.5,-0.7369,3/1/2005
2836,13.125,-5,-0.3443,3/1/2005
2837,13.125,-4.5,0.0676,3/1/2005
2838,13.125,-4,0.4918,3/1/2005
2839,13.125,-3.5,0.5696,3/1/2005
2840,13.125,-3,0.5696,3/1/2005
2841,13.125,-2.5,0.204,3/1/2005
2842,13.125,-2,-0.2735,3/1/2005
2843,13.125,-1.5,-0.4918,3/1/2005
2844,13.125,-1,-0.7369,3/1/2005
2845,13.125,-0.5,-0.4918,3/1/2005
2846,13.125,0,-0.2735,3/1/2005
2847,13.125,0.5,-0.4169,3/1/2005
2848,13.125,1,-0.3443,3/1/2005
2849,13.125,1.5,-0.4918,3/1/2005
2850,13.125,2,-0.4169,3/1/2005
2851,13.125,2.5,-0.204,3/1/2005
2852,13.125,3,-0.0676,3/1/2005
2853,13.125,3.5,0.1355,3/1/2005
2854,13.125,4,0,3/1/2005
2855,13.125,4.5,-0.2735,3/1/2005
2856,13.125,5,-0.5696,3/1/2005
2857,13.125,5.5,-0.7369,3/1/2005
2858,13.125,6,-0.9279,3/1/2005
2859,13.125,6.5,-0.7369,3/1/2005
2860,13.125,7,-0.5696,3/1/2005
2861,13.125,7.5,-0.7369,3/1/2005
2862,13.125,8,-0.8286,3/1/2005
2863,13.125,8.5,-1.0374,3/1/2005
2864,13.125,9,-1.0374,3/1/2005
2865,13.125,9.5,-1.3052,3/1/2005
2866,13.125,10,-1.4835,3/1/2005
2867,13.125,10.5,-1.4835,3/1/2005
2868,13.125,11,-0.9279,3/1/2005
2869,13.125,11.5,-0.8286,3/1/2005
2870,13.125,12,-0.7369,3/1/2005
2871,13.125,12.5,-0.4169,3/1/2005
2872,13.125,13,-0.204,3/1/2005
2873,13.125,13.5,0.0676,3/1/2005
2874,13.125,14,0.0676,3/1/2005
2875,13.125,14.5,-0.2735,3/1/2005
2876,13.125,15,-0.0676,3/1/2005
2877,13.125,15.5,0,3/1/2005
2878,13.125,16,-0.3443,3/1/2005
2879,13.125,16.5,-0.3443,3/1/2005
2880,13.125,17,-0.6509,3/1/2005
2881,13.125,17.5,-0.5696,3/1/2005
2882,13.125,18,-0.5696,3/1/2005
2883,13.125,18.5,-0.204,3/1/2005
2884,13.125,19,-0.1355,3/1/2005
2885,13.125,19.5,0.0676,3/1/2005
2886,13.125,20,0.204,3/1/2005
2887,13.125,20.5,0.4918,3/1/2005
2888,13.125,21,0.8286,3/1/2005
2889,13.125,21.5,0.7369,3/1/2005
2890,13.125,22,0.2735,3/1/2005
2891,13.125,22.5,0.204,3/1/2005
2892,13.125,23,0.2735,3/1/2005
2893,13.125,23.5,0.7369,3/1/2005
2894,13.125,24,0.9279,3/1/2005
2895,13.125,24.5,1.4835,3/1/2005
2896,13.125,25,1.7276,3/1/2005
2897,13.125,25.5,0.4918,3/1/2005
2898,13.125,26,0.8286,3/1/2005
2899,13.125,26.5,0.3443,3/1/2005
2900,13.125,27,0.7369,3/1/2005
2901,13.125,27.5,0.7369,3/1/2005
2902,13.125,28,0.7369,3/1/2005
2903,13.125,28.5,0.204,3/1/2005
2904,13.125,29,-0.4169,3/1/2005
2905,13.125,29.5,-1.1609,3/1/2005
2906,13.125,30,-1.0374,3/1/2005
2907,13.125,30.5,-0.7369,3/1/2005
2908,13.125,31,-0.8286,3/1/2005
2909,13.125,31.5,-0.5696,3/1/2005
2910,13.125,32,-0.4169,3/1/2005
2911,13.125,32.5,-0.0676,3/1/2005
2912,13.125,38,-0.2735,3/1/2005
2913,13.75,-21,0.1355,3/1/2005
2914,13.75,-20.5,0.5696,3/1/2005
2915,13.75,-20,0.2735,3/1/2005
2916,13.75,-19.5,-0.204,3/1/2005
2917,13.75,-19,-0.2735,3/1/2005
2918,13.75,-18.5,-0.3443,3/1/2005
2919,13.75,-18,-0.2735,3/1/2005
2920,13.75,-17.5,-0.2735,3/1/2005
2921,13.75,-17,-0.204,3/1/2005
2922,13.75,-16.5,-0.2735,3/1/2005
2923,13.75,-16,-0.4918,3/1/2005
2924,13.75,-15.5,-0.7369,3/1/2005
2925,13.75,-15,-0.9279,3/1/2005
2926,13.75,-14.5,-0.8286,3/1/2005
2927,13.75,-14,-0.8286,3/1/2005
2928,13.75,-13.5,-0.9279,3/1/2005
2929,13.75,-13,-1.0374,3/1/2005
2930,13.75,-12.5,-1.4835,3/1/2005
2931,13.75,-12,-1.3052,3/1/2005
2932,13.75,-11.5,-1.1609,3/1/2005
2933,13.75,-10.5,-1.1609,3/1/2005
2934,13.75,-10,-1.3052,3/1/2005
2935,13.75,-9.5,-1.4835,3/1/2005
2936,13.75,-9,-1.4835,3/1/2005
2937,13.75,-8.5,-1.4835,3/1/2005
2938,13.75,-8,-1.4835,3/1/2005
2939,13.75,-7.5,-1.4835,3/1/2005
2940,13.75,-7,-1.3052,3/1/2005
2941,13.75,-6.5,-0.7369,3/1/2005
2942,13.75,-6,-0.8286,3/1/2005
2943,13.75,-5.5,-0.7369,3/1/2005
2944,13.75,-5,-0.4169,3/1/2005
2945,13.75,-4.5,-0.1355,3/1/2005
2946,13.75,-4,0.2735,3/1/2005
2947,13.75,-3.5,0.4169,3/1/2005
2948,13.75,-3,0.204,3/1/2005
2949,13.75,-2.5,-0.1355,3/1/2005
2950,13.75,-2,-0.3443,3/1/2005
2951,13.75,-1.5,-0.4918,3/1/2005
2952,13.75,-1,-0.5696,3/1/2005
2953,13.75,-0.5,-0.5696,3/1/2005
2954,13.75,0,-0.2735,3/1/2005
2955,13.75,0.5,-0.4169,3/1/2005
2956,13.75,1,-0.3443,3/1/2005
2957,13.75,1.5,-0.4169,3/1/2005
2958,13.75,2,-0.2735,3/1/2005
2959,13.75,2.5,-0.204,3/1/2005
2960,13.75,3,-0.0676,3/1/2005
2961,13.75,3.5,-0.0676,3/1/2005
2962,13.75,4,-0.2735,3/1/2005
2963,13.75,4.5,-0.4169,3/1/2005
2964,13.75,5,-0.5696,3/1/2005
2965,13.75,5.5,-1.0374,3/1/2005
2966,13.75,6,-1.0374,3/1/2005
2967,13.75,6.5,-1.0374,3/1/2005
2968,13.75,7,-0.9279,3/1/2005
2969,13.75,7.5,-0.9279,3/1/2005
2970,13.75,8,-1.0374,3/1/2005
2971,13.75,8.5,-1.7276,3/1/2005
2972,13.75,9,-1.3052,3/1/2005
2973,13.75,9.5,-1.4835,3/1/2005
2974,13.75,10,-1.7276,3/1/2005
2975,13.75,10.5,-1.7276,3/1/2005
2976,13.75,11,-0.7369,3/1/2005
2977,13.75,11.5,-0.8286,3/1/2005
2978,13.75,12,-0.3443,3/1/2005
2979,13.75,12.5,-0.1355,3/1/2005
2980,13.75,13,-0.0676,3/1/2005
2981,13.75,13.5,0.3443,3/1/2005
2982,13.75,14,0.3443,3/1/2005
2983,13.75,14.5,-0.204,3/1/2005
2984,13.75,15,0.1355,3/1/2005
2985,13.75,15.5,0.1355,3/1/2005
2986,13.75,16,-0.2735,3/1/2005
2987,13.75,16.5,-0.4169,3/1/2005
2988,13.75,17,-0.6509,3/1/2005
2989,13.75,17.5,-0.7369,3/1/2005
2990,13.75,18,-0.5696,3/1/2005
2991,13.75,18.5,0.4918,3/1/2005
2992,13.75,19,0.7369,3/1/2005
2993,13.75,19.5,0.2735,3/1/2005
2994,13.75,20,0.2735,3/1/2005
2995,13.75,20.5,0.3443,3/1/2005
2996,13.75,21,0.3443,3/1/2005
2997,13.75,21.5,0.204,3/1/2005
2998,13.75,22,-0.0676,3/1/2005
2999,13.75,22.5,0.1355,3/1/2005
3000,13.75,23,0.3443,3/1/2005
3001,13.75,23.5,0.4169,3/1/2005
3002,13.75,24,0.7369,3/1/2005
3003,13.75,24.5,1.4835,3/1/2005
3004,13.75,25,1.7276,3/1/2005
3005,13.75,25.5,0.8286,3/1/2005
3006,13.75,26,0.8286,3/1/2005
3007,13.75,26.5,0.6509,3/1/2005
3008,13.75,27,0.6509,3/1/2005
3009,13.75,27.5,0.6509,3/1/2005
3010,13.75,28,0.7369,3/1/2005
3011,13.75,28.5,0.204,3/1/2005
3012,13.75,29,-0.3443,3/1/2005
3013,13.75,29.5,-1.3052,3/1/2005
3014,13.75,30,-1.1609,3/1/2005
3015,13.75,30.5,-0.5696,3/1/2005
3016,13.75,31,-0.7369,3/1/2005
3017,13.75,31.5,-0.4918,3/1/2005
3018,13.75,32,-0.204,3/1/2005
3019,13.75,32.5,-0.0676,3/1/2005
3020,13.75,37.5,-0.1355,3/1/2005
3021,13.75,38,-0.2735,3/1/2005
3022,14.375,-23,0.7369,3/1/2005
3023,14.375,-22,-0.3443,3/1/2005
3024,14.375,-21.5,0.204,3/1/2005
3025,14.375,-21,0.7369,3/1/2005
3026,14.375,-20.5,0.7369,3/1/2005
3027,14.375,-20,0.4169,3/1/2005
3028,14.375,-19.5,0,3/1/2005
3029,14.375,-19,-0.1355,3/1/2005
3030,14.375,-18.5,-0.204,3/1/2005
3031,14.375,-18,-0.0676,3/1/2005
3032,14.375,-17.5,0,3/1/2005
3033,14.375,-17,-0.204,3/1/2005
3034,14.375,-16.5,-0.3443,3/1/2005
3035,14.375,-16,-0.4169,3/1/2005
3036,14.375,-15.5,-0.7369,3/1/2005
3037,14.375,-15,-0.9279,3/1/2005
3038,14.375,-14.5,-0.8286,3/1/2005
3039,14.375,-14,-1.0374,3/1/2005
3040,14.375,-13.5,-1.0374,3/1/2005
3041,14.375,-13,-1.3052,3/1/2005
3042,14.375,-12.5,-1.3052,3/1/2005
3043,14.375,-12,-1.4835,3/1/2005
3044,14.375,-11.5,-1.1609,3/1/2005
3045,14.375,-11,-1.1609,3/1/2005
3046,14.375,-10.5,-1.1609,3/1/2005
3047,14.375,-10,-1.3052,3/1/2005
3048,14.375,-9.5,-1.4835,3/1/2005
3049,14.375,-9,-1.4835,3/1/2005
3050,14.375,-8.5,-1.4835,3/1/2005
3051,14.375,-8,-1.4835,3/1/2005
3052,14.375,-7.5,-1.4835,3/1/2005
3053,14.375,-7,-1.1609,3/1/2005
3054,14.375,-6.5,-0.9279,3/1/2005
3055,14.375,-6,-0.8286,3/1/2005
3056,14.375,-5.5,-0.8286,3/1/2005
3057,14.375,-5,-0.4918,3/1/2005
3058,14.375,-4.5,-0.0676,3/1/2005
3059,14.375,-4,0.204,3/1/2005
3060,14.375,-3.5,0.3443,3/1/2005
3061,14.375,-3,0.0676,3/1/2005
3062,14.375,-2.5,-0.0676,3/1/2005
3063,14.375,-2,-0.3443,3/1/2005
3064,14.375,-1.5,-0.4169,3/1/2005
3065,14.375,-1,-0.7369,3/1/2005
3066,14.375,-0.5,-0.6509,3/1/2005
3067,14.375,0,-0.5696,3/1/2005
3068,14.375,0.5,-0.4169,3/1/2005
3069,14.375,1,-0.4169,3/1/2005
3070,14.375,1.5,-0.4169,3/1/2005
3071,14.375,2,-0.3443,3/1/2005
3072,14.375,2.5,-0.3443,3/1/2005
3073,14.375,3,-0.1355,3/1/2005
3074,14.375,3.5,-0.2735,3/1/2005
3075,14.375,4,-0.4169,3/1/2005
3076,14.375,4.5,-0.4169,3/1/2005
3077,14.375,5,-0.5696,3/1/2005
3078,14.375,5.5,-0.9279,3/1/2005
3079,14.375,6,-1.0374,3/1/2005
3080,14.375,6.5,-1.0374,3/1/2005
3081,14.375,7,-1.0374,3/1/2005
3082,14.375,7.5,-1.0374,3/1/2005
3083,14.375,8,-1.0374,3/1/2005
3084,14.375,8.5,-1.1609,3/1/2005
3085,14.375,9,-1.3052,3/1/2005
3086,14.375,9.5,-1.4835,3/1/2005
3087,14.375,10,-1.7276,3/1/2005
3088,14.375,10.5,-1.7276,3/1/2005
3089,14.375,11,-1.1609,3/1/2005
3090,14.375,11.5,-1.1609,3/1/2005
3091,14.375,12,-0.4918,3/1/2005
3092,14.375,12.5,-0.4169,3/1/2005
3093,14.375,13.5,0.3443,3/1/2005
3094,14.375,14,0.2735,3/1/2005
3095,14.375,14.5,-0.1355,3/1/2005
3096,14.375,15,0,3/1/2005
3097,14.375,15.5,0.204,3/1/2005
3098,14.375,16,0,3/1/2005
3099,14.375,16.5,-0.4918,3/1/2005
3100,14.375,17,-0.6509,3/1/2005
3101,14.375,17.5,-0.6509,3/1/2005
3102,14.375,18,-0.5696,3/1/2005
3103,14.375,18.5,0.1355,3/1/2005
3104,14.375,19,0.4169,3/1/2005
3105,14.375,19.5,0.2735,3/1/2005
3106,14.375,20,0.2735,3/1/2005
3107,14.375,20.5,0.3443,3/1/2005
3108,14.375,21,0.4169,3/1/2005
3109,14.375,21.5,0.3443,3/1/2005
3110,14.375,22,0.1355,3/1/2005
3111,14.375,22.5,0.1355,3/1/2005
3112,14.375,23,0.3443,3/1/2005
3113,14.375,23.5,0.3443,3/1/2005
3114,14.375,24,0.8286,3/1/2005
3115,14.375,24.5,1.4835,3/1/2005
3116,14.375,25,1.4835,3/1/2005
3117,14.375,25.5,1.3052,3/1/2005
3118,14.375,26,0.6509,3/1/2005
3119,14.375,26.5,0.3443,3/1/2005
3120,14.375,27,0.3443,3/1/2005
3121,14.375,27.5,0.4918,3/1/2005
3122,14.375,28,0.4918,3/1/2005
3123,14.375,28.5,0.1355,3/1/2005
3124,14.375,29,-0.204,3/1/2005
3125,14.375,29.5,-1.1609,3/1/2005
3126,14.375,30,-1.0374,3/1/2005
3127,14.375,30.5,-0.6509,3/1/2005
3128,14.375,31,-0.6509,3/1/2005
3129,14.375,31.5,-0.204,3/1/2005
3130,14.375,32,-0.0676,3/1/2005
3131,14.375,32.5,0,3/1/2005
3132,14.375,36,-0.7369,3/1/2005
3133,14.375,37,-0.4918,3/1/2005
3134,14.375,37.5,-0.3443,3/1/2005
3135,14.375,38,-0.204,3/1/2005
3136,15,-26,0.204,3/1/2005
3137,15,-25.5,0.204,3/1/2005
3138,15,-25,0.2735,3/1/2005
3139,15,-24.5,0.3443,3/1/2005
3140,15,-24,0.5696,3/1/2005
3141,15,-23.5,0.7369,3/1/2005
3142,15,-23,0.8286,3/1/2005
3143,15,-22.5,1.1609,3/1/2005
3144,15,-22,1.1609,3/1/2005
3145,15,-21.5,0.9279,3/1/2005
3146,15,-21,0.8286,3/1/2005
3147,15,-20.5,0.8286,3/1/2005
3148,15,-20,0.7369,3/1/2005
3149,15,-19.5,0.4918,3/1/2005
3150,15,-19,0.5696,3/1/2005
3151,15,-18.5,0.7369,3/1/2005
3152,15,-18,0.6509,3/1/2005
3153,15,-17.5,0.1355,3/1/2005
3154,15,-17,-0.204,3/1/2005
3155,15,-16.5,-0.3443,3/1/2005
3156,15,-16,-0.2735,3/1/2005
3157,15,-15.5,-0.1355,3/1/2005
3158,15,-15,-0.3443,3/1/2005
3159,15,-14.5,-0.6509,3/1/2005
3160,15,-14,-0.9279,3/1/2005
3161,15,-13.5,-1.1609,3/1/2005
3162,15,-13,-1.4835,3/1/2005
3163,15,-12.5,-1.4835,3/1/2005
3164,15,-12,-1.4835,3/1/2005
3165,15,-11.5,-1.4835,3/1/2005
3166,15,-11,-1.4835,3/1/2005
3167,15,-10.5,-1.0374,3/1/2005
3168,15,-10,-1.3052,3/1/2005
3169,15,-9.5,-1.1609,3/1/2005
3170,15,-9,-1.4835,3/1/2005
3171,15,-8.5,-1.4835,3/1/2005
3172,15,-8,-1.4835,3/1/2005
3173,15,-7.5,-1.1609,3/1/2005
3174,15,-7,-0.6509,3/1/2005
3175,15,-6.5,-0.4169,3/1/2005
3176,15,-6,-0.4169,3/1/2005
3177,15,-5.5,-0.3443,3/1/2005
3178,15,-5,-0.4169,3/1/2005
3179,15,-4.5,-0.3443,3/1/2005
3180,15,-4,-0.204,3/1/2005
3181,15,-3.5,-0.1355,3/1/2005
3182,15,-3,-0.1355,3/1/2005
3183,15,-2.5,-0.3443,3/1/2005
3184,15,-2,-0.5696,3/1/2005
3185,15,-1.5,-0.7369,3/1/2005
3186,15,-1,-1.0374,3/1/2005
3187,15,-0.5,-0.9279,3/1/2005
3188,15,0,-0.4169,3/1/2005
3189,15,0.5,-0.3443,3/1/2005
3190,15,1,-0.2735,3/1/2005
3191,15,1.5,-0.6509,3/1/2005
3192,15,2,-0.5696,3/1/2005
3193,15,2.5,-0.5696,3/1/2005
3194,15,3,-0.3443,3/1/2005
3195,15,3.5,-0.2735,3/1/2005
3196,15,4,-0.2735,3/1/2005
3197,15,4.5,-0.3443,3/1/2005
3198,15,5,-0.4918,3/1/2005
3199,15,5.5,-0.4918,3/1/2005
3200,15,6,-0.6509,3/1/2005
3201,15,6.5,-0.6509,3/1/2005
3202,15,7,-0.5696,3/1/2005
3203,15,7.5,-0.7369,3/1/2005
3204,15,8,-0.4169,3/1/2005
3205,15,8.5,-0.5696,3/1/2005
3206,15,9,-0.9279,3/1/2005
3207,15,9.5,-1.0374,3/1/2005
3208,15,10,-0.8286,3/1/2005
3209,15,10.5,-0.8286,3/1/2005
3210,15,11,-0.6509,3/1/2005
3211,15,11.5,-0.6509,3/1/2005
3212,15,12,-0.4918,3/1/2005
3213,15,12.5,-0.4918,3/1/2005
3214,15,13,-0.2735,3/1/2005
3215,15,13.5,0.1355,3/1/2005
3216,15,14,-0.1355,3/1/2005
3217,15,14.5,-0.2735,3/1/2005
3218,15,15,-0.204,3/1/2005
3219,15,15.5,0,3/1/2005
3220,15,16,-0.1355,3/1/2005
3221,15,16.5,-0.4169,3/1/2005
3222,15,17,-0.6509,3/1/2005
3223,15,17.5,-0.6509,3/1/2005
3224,15,18,-0.4918,3/1/2005
3225,15,18.5,-0.0676,3/1/2005
3226,15,19,0.204,3/1/2005
3227,15,19.5,0.204,3/1/2005
3228,15,20,0.2735,3/1/2005
3229,15,20.5,0,3/1/2005
3230,15,21,0.1355,3/1/2005
3231,15,21.5,0.1355,3/1/2005
3232,15,22,0.1355,3/1/2005
3233,15,22.5,-0.0676,3/1/2005
3234,15,23,0.3443,3/1/2005
3235,15,23.5,0.1355,3/1/2005
3236,15,24,0.4169,3/1/2005
3237,15,24.5,1.1609,3/1/2005
3238,15,25,1.3052,3/1/2005
3239,15,25.5,0.7369,3/1/2005
3240,15,26,0.204,3/1/2005
3241,15,26.5,0.8286,3/1/2005
3242,15,27,0.7369,3/1/2005
3243,15,27.5,0.2735,3/1/2005
3244,15,28,0.204,3/1/2005
3245,15,28.5,0.0676,3/1/2005
3246,15,29,-0.0676,3/1/2005
3247,15,29.5,-0.5696,3/1/2005
3248,15,30,-0.9279,3/1/2005
3249,15,30.5,-0.6509,3/1/2005
3250,15,31,-0.3443,3/1/2005
3251,15,31.5,-0.0676,3/1/2005
3252,15,32,0.1355,3/1/2005
3253,15,37,-0.6509,3/1/2005
3254,15,37.5,-0.7369,3/1/2005
3255,15,38,-0.7369,3/1/2005
3256,15.625,-27.5,0.3443,3/1/2005
3257,15.625,-27,0.204,3/1/2005
3258,15.625,-26.5,0.5696,3/1/2005
3259,15.625,-26,0.9279,3/1/2005
3260,15.625,-25.5,0.9279,3/1/2005
3261,15.625,-25,0.8286,3/1/2005
3262,15.625,-24.5,0.8286,3/1/2005
3263,15.625,-24,1.0374,3/1/2005
3264,15.625,-23.5,1.1609,3/1/2005
3265,15.625,-23,1.3052,3/1/2005
3266,15.625,-22.5,1.1609,3/1/2005
3267,15.625,-22,1.0374,3/1/2005
3268,15.625,-21.5,0.9279,3/1/2005
3269,15.625,-21,0.7369,3/1/2005
3270,15.625,-20.5,0.6509,3/1/2005
3271,15.625,-20,0.6509,3/1/2005
3272,15.625,-19.5,0.8286,3/1/2005
3273,15.625,-19,0.8286,3/1/2005
3274,15.625,-18.5,0.9279,3/1/2005
3275,15.625,-18,0.8286,3/1/2005
3276,15.625,-17.5,0.3443,3/1/2005
3277,15.625,-17,-0.1355,3/1/2005
3278,15.625,-16.5,-0.2735,3/1/2005
3279,15.625,-16,0.0676,3/1/2005
3280,15.625,-15.5,0.1355,3/1/2005
3281,15.625,-15,0,3/1/2005
3282,15.625,-14.5,-0.1355,3/1/2005
3283,15.625,-14,-0.6509,3/1/2005
3284,15.625,-13.5,-0.7369,3/1/2005
3285,15.625,-13,-0.9279,3/1/2005
3286,15.625,-12.5,-1.3052,3/1/2005
3287,15.625,-12,-1.3052,3/1/2005
3288,15.625,-11.5,-1.3052,3/1/2005
3289,15.625,-11,-1.1609,3/1/2005
3290,15.625,-10.5,-0.8286,3/1/2005
3291,15.625,-10,-0.8286,3/1/2005
3292,15.625,-9.5,-0.9279,3/1/2005
3293,15.625,-9,-0.9279,3/1/2005
3294,15.625,-8.5,-1.0374,3/1/2005
3295,15.625,-8,-1.0374,3/1/2005
3296,15.625,-7.5,-0.4918,3/1/2005
3297,15.625,-7,-0.3443,3/1/2005
3298,15.625,-6.5,-0.1355,3/1/2005
3299,15.625,-6,-0.0676,3/1/2005
3300,15.625,-5.5,-0.0676,3/1/2005
3301,15.625,-5,-0.3443,3/1/2005
3302,15.625,-4.5,-0.4918,3/1/2005
3303,15.625,-4,-0.3443,3/1/2005
3304,15.625,-3.5,-0.0676,3/1/2005
3305,15.625,-3,0.0676,3/1/2005
3306,15.625,-2.5,-0.3443,3/1/2005
3307,15.625,-2,-0.4918,3/1/2005
3308,15.625,-1.5,-0.8286,3/1/2005
3309,15.625,-1,-1.0374,3/1/2005
3310,15.625,-0.5,-1.1609,3/1/2005
3311,15.625,0,-0.7369,3/1/2005
3312,15.625,0.5,-0.4169,3/1/2005
3313,15.625,1,-0.3443,3/1/2005
3314,15.625,1.5,-0.4169,3/1/2005
3315,15.625,2,-0.5696,3/1/2005
3316,15.625,2.5,-0.5696,3/1/2005
3317,15.625,3,-0.5696,3/1/2005
3318,15.625,3.5,-0.4169,3/1/2005
3319,15.625,4,-0.3443,3/1/2005
3320,15.625,4.5,-0.4169,3/1/2005
3321,15.625,5,-0.3443,3/1/2005
3322,15.625,5.5,-0.3443,3/1/2005
3323,15.625,6,-0.4169,3/1/2005
3324,15.625,6.5,-0.4169,3/1/2005
3325,15.625,7,-0.4169,3/1/2005
